XRF_TrueSurface,age_BP_1950,RABD_660670,RABD_660670norm,RABD_671,RABD_715,RABD_845,RABD_620,RMean,TChl_ug_gsed,TChl_ug_gTOC
527.3,7193.344369,1.178661573,14.6989382,1.047958539,1.002876461,1.036159101,1.024148764,0.066555367,62.79204183,516.2241917
527.8,7196.032084,1.165677303,16.41981573,1.044936629,1.002333528,1.035831348,1.020077472,0.060290099,58.29444684,481.7221827
528.3,7198.719799,1.173099551,13.67822022,1.046216854,1.002469831,1.038312022,1.022672247,0.069851598,60.86542408,505.5770986
528.8,7201.407514,1.162432472,12.28784719,1.045833034,1.001904225,1.035487978,1.021213596,0.077500394,57.17047622,477.3616446
529.3,7204.095229,1.175910562,13.75065955,1.049062697,1.002478933,1.037657528,1.02209618,0.071125747,61.83912459,519.0507537
529.8,7206.782944,1.150355222,14.47812778,1.036652578,1.004262822,1.030113333,1.017903389,0.064515874,52.98706205,447.0942149
530.3,7213.72411,1.159550787,13.50628427,1.042342809,1.003205551,1.038153596,1.021047753,0.069454906,56.17229502,476.4816254
530.8,7223.50091,1.175221236,13.32435393,1.049934944,1.001306101,1.03752,1.02442573,0.072983918,61.6003504,525.3081526
531.3,7233.27771,1.165327528,12.49524719,1.046234607,1.00182864,1.033765506,1.023302247,0.076085715,58.17328889,498.7396145
531.8,7243.05451,1.153040899,11.74812809,1.04353236,1.001804393,1.033674607,1.021032022,0.08074927,53.91734817,464.7404915
532.3,7252.83131,1.167404719,12.19453483,1.04839573,1.001246865,1.034839551,1.020391461,0.078055362,58.89280289,510.3739992
532.8,7262.60811,1.168963596,12.53437079,1.047660112,1.003173708,1.03354,1.022812247,0.076084733,59.43277895,517.8564694
533.3,7272.38491,1.142362247,10.6894573,1.043333371,1.000453775,1.032111011,1.019962247,0.089282971,50.21839155,439.9629255
533.8,7282.16171,1.142589222,11.56633889,1.038409222,1.003400222,1.029236,1.017079311,0.08175911,50.29701297,443.0761711
534.3,7291.93851,1.14579236,11.80728427,1.039126404,1.002204539,1.027236517,1.016832573,0.07986501,51.40654125,455.3555653
534.8,7301.71531,1.145290787,12.4329764,1.03715382,1.003331225,1.026016517,1.017851124,0.074905798,51.23280238,456.341256
535.3,7311.49211,1.151253034,11.96388989,1.041501461,1.001045404,1.027670449,1.01981,0.078833108,53.29805316,477.3926907
535.8,7321.26891,1.166736517,12.60430449,1.044043371,1.001763618,1.026206517,1.02283809,0.075356856,58.66134566,528.3878602
536.3,7331.04571,1.159249213,13.67433596,1.041462135,1.003959404,1.025878652,1.020090112,0.07027868,56.06783375,507.8842231
536.8,7340.82251,1.167403371,12.3687427,1.044387303,1.001753337,1.028678989,1.023023371,0.076617218,58.89233585,533.0806516
537.3,7350.59931,1.165037978,12.51730562,1.043521685,1.002966966,1.027854831,1.023602921,0.075505369,58.07299205,521.1813628
537.8,7360.37611,1.158941,11.65484556,1.044064444,1.001450944,1.028438889,1.024633,0.081369489,55.9610723,497.9810562
538.3,7370.15291,1.147485056,11.08738989,1.041020562,1.002799236,1.030206629,1.024901348,0.085144378,51.99287102,458.789813
538.8,7379.92971,1.16309382,11.81756067,1.045441461,1.001801067,1.034583596,1.028178427,0.080519233,57.39955932,502.287339
539.3,7389.70651,1.15983573,11.98033056,1.044012022,1.002531764,1.034135056,1.027520674,0.07953548,56.27099614,488.3509212
539.8,7399.48331,1.164688989,11.7665764,1.044446067,1.00295864,1.033835506,1.025716517,0.080439575,57.95210654,498.8269455
540.3,7405.65255,1.168399551,11.77916067,1.046468427,1.002303966,1.033736067,1.026167978,0.080768527,59.23740056,505.753614
540.8,7409.41675,1.168537416,12.33576966,1.048697753,1.001970966,1.035957303,1.028444607,0.077481516,59.28515539,502.0880364
541.3,7413.18095,1.16084427,11.37978315,1.044726404,1.001458382,1.033416854,1.028348539,0.083292206,56.62034204,475.6915471
541.8,7416.94515,1.166132444,11.69645889,1.045544778,1.001794267,1.034041111,1.031056222,0.081194258,58.45210224,487.1916035
542.3,7420.70935,1.165361685,12.09693011,1.048060787,1.001281551,1.035388876,1.029597865,0.079031598,58.18512057,481.1556106
542.8,7424.47355,1.166968202,11.76419775,1.047168989,1.002149393,1.03530191,1.02877236,0.08129106,58.7415987,481.9701589
543.3,7428.23775,1.16067573,10.91085843,1.04616,1.001839607,1.034165169,1.02729618,0.08761634,56.56196204,460.4961727
543.8,7432.00195,1.154354382,10.76783258,1.04572764,1.001075416,1.033776067,1.026653933,0.088528951,54.37232295,439.2710787
544.3,7435.76615,1.157656404,10.9192682,1.045112135,1.001058202,1.032524607,1.025771573,0.087318187,55.51610385,445.0947389
544.8,7439.53035,1.155052697,10.78003303,1.043728539,1.002089416,1.032050674,1.025700674,0.087870788,54.61421074,434.5533558
545.3,7443.29455,1.148948764,10.60678124,1.043450787,1.000697326,1.030757079,1.027511011,0.089629024,52.49988184,414.5954808
545.8,7447.05875,1.157726889,10.95595989,1.045728333,1.000886989,1.031167222,1.027111111,0.087037434,55.5405188,435.3408461
546.3,7450.82295,1.154150112,10.74674067,1.043817079,1.001964697,1.031318876,1.026845955,0.088363326,54.30156639,422.482945
546.8,7454.58715,1.160848202,11.10310483,1.045840562,1.001008101,1.032802247,1.027529213,0.085721285,56.62170424,437.3013703
547.3,7458.35135,1.160041461,11.45391056,1.045757753,1.002426494,1.031729663,1.026748652,0.082990417,56.34225865,431.9730191
547.8,7462.11555,1.151758539,10.70594831,1.043656742,1.000660742,1.030523146,1.025965056,0.089046062,53.47315423,407.0105717
548.3,7465.87975,1.159100337,10.95401888,1.044985955,1.001414888,1.03219764,1.025944157,0.0868959,56.01626475,423.3058496
548.8,7469.64395,1.154532809,10.61353213,1.045057079,1.00117882,1.035228652,1.026015169,0.090102527,54.43412791,408.4172002
549.3,7473.40815,1.156,11.1106091,1.044280899,1.001389393,1.034367079,1.024421011,0.087633339,54.94234524,409.4067136
549.8,7477.17235,1.160895444,11.01674333,1.045104333,1.001137833,1.036387778,1.025626556,0.086192808,56.63806837,420.3672094
550.3,7479.022805,1.169055955,11.56350337,1.047690337,1.001965112,1.038543146,1.025537528,0.083556938,59.46477119,439.6019653
550.8,7479.59743,1.14467191,10.90002135,1.042224831,1.001598236,1.033645618,1.022846742,0.0872493,51.01843103,375.675814
551.3,7480.172055,1.151724157,11.09511573,1.044046742,1.001339888,1.032136854,1.021696517,0.085904131,53.46124471,392.1192863
551.8,7480.74668,1.158074719,11.11802135,1.046732135,1.000611416,1.033459101,1.023035843,0.086477046,55.66100301,406.6584948
552.3,7481.321305,1.161253933,11.09835618,1.047903596,1.000450135,1.034349438,1.024317978,0.08664694,56.76224435,413.0900115
552.8,7481.89593,1.16806,11.78966854,1.049717978,1.00236836,1.033302584,1.026161011,0.081487743,59.11978432,428.5789827
553.3,7482.470555,1.169235955,11.80231685,1.048491011,1.000224719,1.033118315,1.025457191,0.081747984,59.52712102,429.8652413
553.8,7483.04518,1.159918222,11.51422667,1.045099444,1.002148656,1.031806111,1.022035556,0.083192186,56.29957034,404.9938533
554.3,7483.619805,1.165595393,12.2912191,1.046842584,1.001087011,1.031590337,1.022539551,0.079115794,58.26607416,417.5336073
554.8,7484.19443,1.177366966,13.3263382,1.048564944,1.003230753,1.032291236,1.022888876,0.073330737,62.34360561,445.0474371
555.3,7484.769055,1.172015056,15.05484719,1.048620112,1.002108382,1.029136966,1.022113854,0.065873522,60.48976826,430.171217
555.8,7485.34368,1.156520225,11.12783753,1.044284157,1.00144027,1.027940225,1.022357865,0.08619237,55.12254483,390.5170575
556.3,7485.918305,1.163619663,11.35369326,1.04759618,1.001087921,1.02915427,1.024426404,0.084495322,57.58170492,406.3991821
556.8,7486.49293,1.172536966,11.47909775,1.050760787,1.000809978,1.029423483,1.025868989,0.084096735,60.67055165,426.5893355
557.3,7487.067555,1.180936889,12.61579333,1.050971222,1.002521867,1.031870889,1.027754889,0.076536706,63.5801839,445.372827
557.8,7487.64218,1.175369101,11.8588809,1.050853483,1.00120936,1.030743708,1.026759438,0.081652852,61.65156912,430.2511633
558.3,7488.216805,1.162928876,11.34685506,1.045970449,1.001814865,1.029212584,1.023398427,0.084705652,57.34242477,398.6906076
558.8,7488.79143,1.158205169,10.88513112,1.046769438,1.000321034,1.029853258,1.023044831,0.088399056,55.70618913,386.1873564
559.3,7489.366055,1.155219101,10.92623483,1.044522247,1.001031719,1.027146404,1.02084191,0.087635054,54.67185125,378.4147773
559.8,7489.94068,1.15828427,11.01414382,1.042750899,1.001662427,1.030402247,1.019846292,0.08753633,55.7335888,385.1519651
560.3,7496.00895,1.146183596,10.3260173,1.04109618,1.000734562,1.025983483,1.016628539,0.0932552,51.54206068,355.6221311
560.8,7505.73965,1.161942247,10.75406337,1.045683371,1.00078673,1.030980562,1.018776966,0.090361288,57.00066826,392.6629558
561.3,7515.47035,1.143621556,10.58217322,1.040248222,1.000764367,1.028886556,1.018925778,0.090211983,50.65460083,348.3958302
561.8,7525.20105,1.148519438,10.39201404,1.042312022,1.00071964,1.029249775,1.017572135,0.092391682,52.35116853,359.497256
562.3,7534.93175,1.147570899,10.20848315,1.04279427,1.000191753,1.029082022,1.017890674,0.094001373,52.0226059,356.6789912
562.8,7544.66245,1.153192584,10.47196258,1.041469775,1.001446809,1.029123708,1.020382247,0.091374296,53.96989017,369.448802
563.3,7554.39315,1.153773146,10.08364629,1.04381,1.000934944,1.032130562,1.021945393,0.09496311,54.1709898,370.2438665
563.8,7564.12385,1.16629618,10.43411124,1.045973258,1.000461685,1.033395506,1.023771573,0.092778342,58.50881819,399.2655772
564.3,7573.85455,1.151842135,11.40995989,1.03883809,1.004005011,1.032926517,1.020469337,0.082213538,53.50211071,364.5288999
564.8,7583.58525,1.13935427,10.75439506,1.037025618,1.002153135,1.035424831,1.020173933,0.087572755,49.17646428,334.5337334
565.3,7593.31595,1.138778556,9.362877667,1.040838222,1.000057433,1.031572333,1.022620222,0.101781859,48.97704383,332.6578766
565.8,7603.04665,1.146712584,9.868651798,1.042535056,1.000583596,1.031201798,1.023674944,0.096964881,51.72529604,350.7776453
566.3,7612.77735,1.149539326,10.02186674,1.042092472,1.000831753,1.033161461,1.025044607,0.095285428,52.70444535,356.8624913
566.8,7622.50805,1.152499326,10.09157865,1.04157809,1.001247393,1.031472247,1.024562584,0.093895353,53.72975378,363.2405183
567.3,7632.23875,1.157385056,10.07108809,1.044482809,1.001745854,1.032931685,1.027159663,0.094803735,55.42211206,374.1014005
567.8,7641.96945,1.154060899,9.732590337,1.044600674,1.000407135,1.031813371,1.024783708,0.098514903,54.27066391,365.7625731
568.3,7651.70015,1.167438427,10.29343865,1.046627978,0.999995348,1.034463708,1.025124831,0.094984357,58.90447889,396.3796536
568.8,7661.43085,1.149774831,9.937718427,1.043154382,1.000443112,1.033317865,1.026388202,0.096420379,52.78602166,354.6597541
569.3,7671.16155,1.157802222,9.760621444,1.044316333,1.000693367,1.033739333,1.025588,0.098661007,55.56661336,372.7673611
569.8,7680.89225,1.150958539,9.600070899,1.041074382,1.000987506,1.033157753,1.023749326,0.099274257,53.19604384,356.3159708
570.3,7688.22247,1.15314764,11.57794438,1.038830899,1.004652371,1.036671011,1.020332719,0.08461456,53.95432217,360.8404561
570.8,7693.95237,1.149687528,10.24608719,1.040640225,1.00166682,1.035057865,1.022468764,0.093562917,52.75578083,352.2841379
571.3,7699.68227,1.158888764,9.52808427,1.043403034,0.99939164,1.033472697,1.020737303,0.101816725,55.94297839,372.995583
571.8,7705.41217,1.13258427,9.324410112,1.035490787,1.00099082,1.030015506,1.021512809,0.102105976,46.83141763,311.767971
572.3,7711.14207,1.14442618,10.14794989,1.039102921,1.001634966,1.034766404,1.024078315,0.095419289,50.93331299,338.558108
572.8,7716.87197,1.149754157,11.77077494,1.04026427,1.001685011,1.035445618,1.022813483,0.085878294,52.77886038,350.2913496
573.3,7722.60187,1.152120778,11.68033856,1.037661111,1.0043733,1.032922667,1.022020622,0.083515418,53.59862928,355.1912068
573.8,7728.33177,1.153442353,19.98029529,1.039001259,1.003899965,1.034452118,1.018822235,0.056530112,54.05640703,357.6809588
574.3,7734.06167,1.154963596,10.29584921,1.042027865,1.000901135,1.035244607,1.023546292,0.09202642,54.58334718,360.6201027
574.8,7739.79157,1.157578989,11.01107393,1.040655506,1.00242736,1.036194382,1.023672472,0.087547639,55.48928798,366.0505321
575.3,7745.52147,1.13797573,12.4753891,1.035773708,1.002982652,1.030894607,1.021865461,0.082866927,48.69895482,320.7706673
575.8,7751.25137,1.1062,29.7424,1.01187,0.99583,1.01823,1.00717,0.0319117,37.69222366,247.8967742
576.3,7756.98127,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
576.8,7762.71117,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
577.3,7768.44107,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
577.8,7774.17097,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
578.3,7779.90087,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
578.8,7785.63077,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
579.3,7791.36067,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
579.8,7797.09057,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
#NV,#NV,1.120730962,10.20406462,1.040102885,0.995878058,1.011396731,1.014249827,0.093193783,42.72557413,#NV
#NV,#NV,1.140272697,10.50772281,1.040062697,0.994981933,1.010272135,1.013813258,0.093317156,49.49459634,#NV
#NV,#NV,1.128259888,9.700912472,1.037027865,0.996515764,1.009816404,1.012928876,0.09999623,45.33350366,#NV
#NV,#NV,1.2028,9.984790667,1.043328889,0.989273378,1.007039533,1.014647244,0.102689984,71.15330287,#NV
#NV,#NV,1.17732,12.8848,1.03808,0.993914,1.013395,1.009705,0.08072905,62.32733705,#NV
#NV,#NV,1.425252917,11.33043333,1.080567083,0.972682083,1.005028458,1.017724125,0.105324225,148.2083201,#NV
#NV,#NV,1.335930588,12.89347529,1.062996471,0.981846412,1.00964,1.015621059,0.088099582,117.2681389,#NV
#NV,#NV,1.484827778,11.95391111,1.093585556,0.973185333,1.008126667,1.022418889,0.102237733,168.8443361,#NV
#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
#NV,#NV,1.365764167,8.026369167,1.069875,0.978424583,1.007074167,1.017405833,0.140814917,127.6021319,#NV
#NV,#NV,1.237377727,8.338043636,1.049624091,0.987051432,1.009505227,1.016952045,0.125177977,83.13061209,#NV
#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV,#NV
#NV,#NV,1.19039,11.862685,1.0473175,0.9926479,1.010005,1.0180015,0.08424842,66.85462799,#NV
#NV,#NV,1.155694111,11.90575778,1.044212222,0.998645622,1.013512556,1.018621667,0.080864659,54.83638901,#NV
#NV,#NV,1.149190337,11.75640449,1.04319427,1.000173562,1.016101124,1.020251685,0.081271172,52.58355983,#NV
#NV,#NV,1.140891236,11.43903258,1.041530225,0.999215955,1.00610127,1.01097627,0.084575963,49.70885093,#NV
#NV,#NV,1.149432022,12.05388202,1.046058876,0.997407135,0.999805629,1.00935673,0.081360851,52.66727675,#NV
#NV,#NV,1.126435056,11.68152584,1.037948989,0.998417135,1.001598472,1.006816079,0.082605317,44.70140397,#NV
#NV,#NV,1.139980674,11.9709382,1.039684719,0.999467888,1.000932764,1.008031236,0.080842104,49.39344327,#NV
#NV,#NV,1.130723933,11.3956118,1.040228652,0.997551629,1.001482517,1.007919506,0.087238284,46.18701922,#NV
#NV,#NV,1.112354382,9.688828427,1.034191124,0.998792067,1.010042124,1.012209775,0.099164038,39.82402764,#NV
#NV,#NV,1.124766556,9.352569889,1.039646556,0.997842789,1.013382667,1.018574444,0.103666079,44.1234554,#NV
#NV,#NV,1.141058315,10.17480247,1.043924719,0.997852281,1.01376573,1.016826517,0.095567879,49.76672497,#NV
#NV,#NV,1.13378382,10.59054607,1.04242764,0.99717136,1.004933888,1.011977528,0.09205408,47.24692753,#NV
#NV,#NV,1.139338539,10.63012506,1.041715393,0.998110775,1.003650079,1.010953865,0.092568833,49.17101548,#NV
#NV,#NV,1.131180674,9.703056404,1.043375843,0.996636427,1.001247809,1.009989888,0.102183936,46.34522901,#NV
#NV,#NV,1.128375281,10.00249528,1.041257528,0.997657798,1.00288627,1.009810213,0.098171379,45.3734745,#NV
#NV,#NV,1.126948315,9.014350337,1.042377079,0.995417404,1.003676573,1.012650112,0.109886918,44.87919052,#NV
#NV,#NV,1.128285556,9.498332333,1.041286,0.996946222,1.008304667,1.014287667,0.102576872,45.34239472,#NV
#NV,#NV,1.124865169,9.066457191,1.036971236,0.999563393,1.020180674,1.018977753,0.105341861,44.15761376,#NV
#NV,#NV,1.12422573,8.905739663,1.036149663,1.000407067,1.028996067,1.024107079,0.105183111,43.93612005,#NV
#NV,#NV,1.123019213,8.833169775,1.036862584,0.999289719,1.028510899,1.02434236,0.106727707,43.51819711,#NV
#NV,#NV,1.11865,8.560333596,1.034272921,0.999690236,1.028117303,1.022906629,0.109390983,42.00475406,#NV
#NV,#NV,1.13287573,8.720591461,1.039354382,0.999046416,1.030335955,1.026892472,0.108319475,46.9323761,#NV
#NV,#NV,1.126490787,9.067333933,1.036345393,0.999225404,1.027340899,1.020514607,0.104296309,44.72070829,#NV
#NV,#NV,1.134586854,9.053830449,1.041233933,0.998664573,1.02837236,1.02514236,0.105539989,47.52508876,#NV
#NV,#NV,1.130402889,8.902012333,1.040414556,0.998206911,1.021611889,1.022726333,0.108122797,46.07581354,#NV
#NV,#NV,1.120254045,8.906254494,1.036338539,0.998935213,1.024788764,1.021854382,0.106922734,42.56037595,#NV
580.3,7800.108929,1.124219213,9.004604382,1.035522022,1.000294685,1.030622921,1.022261461,0.104674173,43.93386269,301.9075948
580.8,7801.319594,1.129162697,9.100810562,1.037183596,1.000171371,1.039565955,1.025778315,0.102801565,45.64622585,315.376322
581.3,7802.530259,1.136313483,9.668424494,1.039375281,1.000566742,1.039240449,1.027338427,0.096581534,48.12317237,334.3034034
581.8,7803.740924,1.142823596,9.606740449,1.040630562,1.000200393,1.041539551,1.029219551,0.097605825,50.37819706,351.887978
582.3,7804.951589,1.144516404,9.910001461,1.041000899,1.000773528,1.040911348,1.028856292,0.094562079,50.96456575,357.9467794
582.8,7806.162254,1.139316966,9.632582247,1.039920674,1.000936697,1.041097528,1.030907865,0.096692013,49.16354284,347.2120842
583.3,7807.372919,1.145652444,9.939089889,1.041913778,1.0010492,1.043130667,1.031008667,0.094187848,51.35807634,364.7331953
583.8,7808.583584,1.142501236,9.46016382,1.041070449,1.000230056,1.040284607,1.029732697,0.098544217,50.26653558,358.9830002
584.3,7809.794249,1.139705056,9.056677303,1.040167191,1.000402978,1.038401798,1.028256067,0.103207418,49.29797251,354.0511648
584.8,7811.004914,1.143894045,9.754380899,1.040376854,1.000284989,1.03671573,1.027688764,0.096071631,50.74898788,366.7018938
585.3,7812.215579,1.139775506,9.439595169,1.040159663,0.999738427,1.03164236,1.025489551,0.099352324,49.32237535,358.7913895
585.8,7813.426244,1.138485843,9.079223146,1.040522809,1.000470157,1.032276067,1.026348427,0.103090713,48.87565161,357.9501179
586.3,7814.636909,1.138709438,9.367619101,1.040964045,1.000425022,1.030969326,1.02446191,0.100039672,48.95310241,360.9624444
586.8,7815.847574,1.134480899,8.984096404,1.039255843,0.999882236,1.026167753,1.025254382,0.104694875,47.4883872,352.5666823
587.3,7817.058239,1.141297556,8.835981667,1.039819667,0.999756367,1.029048222,1.025149778,0.10623699,49.84959516,372.6559101
587.8,7818.268904,1.133954382,8.535717753,1.039519888,0.999835225,1.029850112,1.025922247,0.110434463,47.30600809,356.1032783
588.3,7819.479569,1.141997191,9.011864831,1.041084494,1.000511303,1.032088652,1.027472809,0.104424821,50.09194047,379.7186007
588.8,7820.690234,1.144180449,9.22976,1.043447528,0.998843124,1.031744607,1.028676517,0.102559927,50.84819496,388.1729359
589.3,7821.900899,1.140637978,8.776195618,1.040756292,0.99878609,1.027425618,1.024833146,0.107617413,49.62112526,381.4992322
589.8,7823.111564,1.14075,9.212416629,1.039593146,0.999509438,1.02435618,1.024857416,0.101998469,49.65992849,384.5319753
590.3,7827.75035,1.138298427,9.288748652,1.039211011,0.999650742,1.023055506,1.022030674,0.101767007,48.81073305,380.6828267
590.8,7834.67455,1.137103708,9.182955618,1.040589663,1.000165213,1.024020674,1.024720899,0.10269094,48.39689671,380.1978497
591.3,7841.59875,1.147061667,9.378531556,1.042451889,0.999816433,1.025186333,1.025431556,0.100371167,51.84621398,410.2761813
591.8,7848.52295,1.146294607,9.707792584,1.039500112,1.000550034,1.023567753,1.024752809,0.096264561,51.58051364,411.1831418
592.3,7855.44715,1.139841011,9.374651573,1.039918427,0.99962582,1.022089213,1.022236742,0.100317366,49.34506571,396.2847515
592.8,7862.37135,1.138540787,9.173044831,1.040917303,0.998810843,1.020706742,1.023800337,0.103578835,48.89468349,395.6063223
593.3,7869.29555,1.149560225,9.835451236,1.042582247,0.999724539,1.021853034,1.024135955,0.097009321,52.71168447,429.7053454
593.8,7876.21975,1.127975955,8.982622921,1.037001236,0.999697337,1.021595393,1.023296067,0.104765506,45.23515282,371.5582348
594.3,7883.14395,1.153117528,10.41200045,1.042322584,1.000403112,1.026291685,1.026829438,0.090455154,53.94389161,446.4832165
594.8,7890.06815,1.142496966,9.803460899,1.038487191,1.001133472,1.023332022,1.027466404,0.095160625,50.26505662,419.2436834
595.3,7896.99235,1.135204444,9.285611889,1.039622222,0.999457333,1.024410444,1.026801333,0.101247739,47.73901469,401.2704117
595.8,7903.91655,1.138309213,9.090555955,1.040715056,1.000065517,1.025460674,1.02873191,0.10366699,48.81446937,413.5250701
596.3,7910.84075,1.145364382,10.10230281,1.042592135,0.999342382,1.027441011,1.030067303,0.093558624,51.25829498,437.6567947
596.8,7917.76495,1.153005056,10.57222865,1.04282191,1.000406315,1.028196629,1.031651348,0.089082124,53.90493269,463.9181476
597.3,7924.68915,1.143938652,9.231721124,1.041340337,1.000174067,1.026281011,1.026873596,0.101845512,50.76443912,440.3959323
597.8,7931.61335,1.131443708,8.774360337,1.038196742,1.00008627,1.025965955,1.025508989,0.106994216,46.43634073,401.7471037
598.3,7938.53755,1.127239101,8.450749888,1.038701798,0.999324236,1.024243258,1.024385618,0.111776528,44.97991548,388.0857576
598.8,7945.46175,1.14141809,9.435194494,1.042424719,0.999477427,1.026148539,1.027365618,0.100252649,49.8913468,429.2910461
599.3,7952.38595,1.138622222,10.03876811,1.037848889,1.000197033,1.026128889,1.027176889,0.093210469,48.92289184,419.8164642
599.8,7959.31015,1.132263371,9.948816966,1.039885393,0.998965461,1.024704045,1.027299551,0.096792712,46.72026211,399.8310835
600.3,7964.445711,1.13866764,9.435992472,1.040309551,0.999622618,1.026740337,1.027468989,0.099995927,48.93862417,417.6862244
600.8,7968.388846,1.14877191,9.890063483,1.042899888,0.999698371,1.028789888,1.030360449,0.095984855,52.43862176,446.3545204
601.3,7972.331981,1.144028876,8.922098539,1.043069213,0.99912191,1.027352135,1.028101685,0.105845267,50.79569188,431.2101384
601.8,7976.275116,1.143932921,9.234609775,1.044004719,0.99879773,1.027578427,1.028145056,0.102553971,50.7624542,429.7750834
602.3,7980.218251,1.133629213,8.52889427,1.04107236,0.998208315,1.026205618,1.026614719,0.111332734,47.19337361,398.4917133
602.8,7984.161386,1.134170225,8.846875056,1.041179775,0.999383427,1.02690427,1.026969775,0.107185667,47.3807734,399.0094268
603.3,7988.104521,1.137815333,9.346997222,1.040611333,0.999135367,1.026660444,1.025575,0.101530033,48.64339522,408.5551664
603.8,7992.047656,1.131808764,8.837292472,1.040325169,0.998691326,1.026944045,1.024557416,0.107003437,46.5627918,390.0449982
604.3,7995.990791,1.123376067,8.780679663,1.037917753,0.99829673,1.023751685,1.023720337,0.108535393,43.64180702,364.6114845
604.8,7999.933926,1.129872697,8.949017079,1.039094157,0.999115787,1.027627753,1.023621236,0.105271035,45.89216131,382.4028107
605.3,8003.877061,1.130014719,8.831020449,1.038711011,0.99904191,1.027275169,1.024615281,0.106936279,45.94135619,381.8073915
605.8,8007.820196,1.13533427,8.755376742,1.042093258,0.998876618,1.028392247,1.024974719,0.108180969,47.78398458,396.080839
606.3,8011.763331,1.135959663,9.199982697,1.04155427,0.999087854,1.02975191,1.025804494,0.102574933,48.00061329,396.8370285
606.8,8015.706466,1.139778202,9.077820674,1.042339775,0.999044708,1.03017236,1.026364157,0.104349303,49.32330943,406.7096775
607.3,8019.649601,1.145991778,9.556453222,1.044633889,0.999491922,1.032556667,1.026045778,0.098970691,51.47561733,423.3540368
607.8,8023.592736,1.14504427,9.704198764,1.046164157,0.998475326,1.033730449,1.026394494,0.097442445,51.1474119,423.4039751
608.3,8027.535871,1.14677427,9.502068539,1.046580899,0.998431494,1.036440449,1.026387416,0.100158791,51.74666311,431.1826675
608.8,8031.479006,1.147517753,9.353797079,1.046524831,0.999287303,1.035437303,1.02570764,0.101596473,52.00419674,436.1981416
609.3,8035.422141,1.150683371,9.575416517,1.046959213,0.998606281,1.036147528,1.024875618,0.099106194,53.10072877,448.3647052
609.8,8039.365276,1.142160112,9.045664607,1.043888989,0.99846336,1.033350562,1.023039551,0.104678698,50.14837447,426.2777013
610.3,8043.480602,1.143721461,9.305020449,1.044746854,0.999291,1.033572247,1.024078539,0.102726603,50.68920676,433.7860967
610.8,8047.710722,1.147181798,9.621281011,1.047197416,0.998945865,1.035004382,1.026372584,0.099563453,51.88782595,447.0641153
611.3,8051.940842,1.136257444,8.765315667,1.044123778,0.998027922,1.030889111,1.024437222,0.109293711,48.10376123,417.2993149
611.8,8056.170962,1.13588427,8.916362472,1.043183708,0.998115416,1.030647303,1.022925955,0.107163904,47.97449797,419.0479757
612.3,8060.401082,1.141982247,8.881698652,1.045102472,0.998945416,1.030733933,1.023286742,0.107562257,50.08676411,440.5362075
612.8,8064.631202,1.138140787,9.137547978,1.044110787,0.999089876,1.032032697,1.023894831,0.10461739,48.7561283,431.8312952
613.3,8068.861322,1.135042809,9.001243483,1.043287528,0.998358404,1.030179663,1.022828539,0.105993235,47.68302611,425.3008144
613.8,8073.091442,1.140275056,9.145414045,1.043725506,0.997992888,1.028326966,1.023347416,0.104628651,49.49541366,444.5968719
614.3,8077.321562,1.143467191,9.692107528,1.045047303,0.99848436,1.028528652,1.023554157,0.098704394,50.60113081,457.7755033
614.8,8081.551682,1.147047889,9.297664333,1.047171667,0.9971706,1.028709444,1.023655778,0.103279446,51.84144153,472.3701363
615.3,8085.781802,1.135720337,9.44400236,1.04214,0.998376528,1.025100787,1.021298876,0.100720463,47.9177137,439.7815094
615.8,8090.011922,1.143317079,9.835477416,1.044170562,0.998085775,1.02751618,1.022275056,0.097295779,50.54913369,467.3184309
616.3,8094.242042,1.135846966,9.072583933,1.042352921,0.998350146,1.024975281,1.021366404,0.10515966,47.96157653,446.656949
616.8,8098.472162,1.132601685,8.786910899,1.04102573,0.998322629,1.024556404,1.022444719,0.108590348,46.83745023,439.4189881
617.3,8102.702282,1.13622,9.202707191,1.043784719,0.997393753,1.025970562,1.022968989,0.103856848,48.09079093,454.5443377
